"SURVEY_DATE","POINTID_2018","Elev","Depth","Coarse","Clay","Sand","Silt","Soil_Stones","pH_CaCl2_2018","pH_H2O","EC_2018","OC_2018","OC..20.30.cm.","CaCO3_2018","CaCO3..20.30.cm.","P_2018","N_2018","K_2018","Ox_Al","Ox_Fe","NUTS_0_2018","NUTS_1_2018","NUTS_2_2018","NUTS_3_2018","TH_LAT","TH_LONG","LC_2018","LU_2018","BD.0.10","BD.10.20","BD.20.30","BD.0.20","BDsample_0","coarse_mas","BDfine_0_2","coarse_vol"
"05-10-18",53442784,205,"0-20 cm",NA,NA,NA,NA,1,7.2,7.85,19.82,"19.1","","21",NA,"< LOD","2.1","210.6",NA,NA,"RO","RO1","RO11","RO116",47.31995558,23.60918988,"B52","U111",1.342,1.172,NA,1.257,1.257,0.6,0.708245747101528,0.290076923076923
"08-06-18",53443794,105,"0-20 cm",NA,NA,NA,NA,1,6.8,7.21,17.18,"29.6","","13",NA,"17.4","2.6","70.4",NA,NA,"LV","LV0","LV00","LV005",56.17676218,26.6322183,"E20","U111",1.372,1.263,NA,1.318,1.3175,0.06,1.27728435708761,0.030403846153846
"03-07-18",53443990,74,"0-20 cm",NA,NA,NA,NA,1,3.9,4.7,3.05,"12.2","",NA,NA,"32.9","0.6","22.7",NA,NA,"EE","EE0","EE00","EE008",57.88066732,27.41990183,"C22","U120",1.355,1.435,NA,1.395,1.395,0.02,1.38192916294079,0.010730769230769
"17-09-18",53461984,534,"0-20 cm",NA,NA,NA,NA,1,6.4,6.79,5.64,"4.6","","1",NA,"11","0.7","90.8",NA,NA,"EL","EL5","EL53","EL531",40.21755459,22.03750507,"E30","U112",NA,NA,NA,NA,NA,NA,NA,NA
"30-08-18",53461994,492,"0-20 cm",NA,NA,NA,NA,1,6.2,6.77,5.51,"11.2","",NA,NA,"< LOD","1.1","62.7",NA,NA,"EL","EL5","EL53","EL531",40.30678072,22.05448185,"D10","U420",NA,NA,NA,NA,NA,NA,NA,NA
"10-07-18",53462002,1072,"0-20 cm",24,16,40,44,1,7.5,8.19,18.25,"21.8","","522",NA,"< LOD","2.1","112.3",NA,NA,"EL","EL5","EL53","EL531",40.37815225,22.06811045,"D20","U420",NA,NA,NA,NA,NA,NA,NA,NA
"08-09-18",53462246,1032,"0-20 cm",16,12,45,43,1,5,5.89,3.88,"6.8","","2",NA,"< LOD","0.7","62.3",NA,NA,"BG","BG4","BG41","BG415",42.55105924,22.50488202,"C22","U120",NA,NA,NA,NA,NA,NA,NA,NA
"04-07-18",53462264,1096,"0-20 cm",NA,NA,NA,NA,1,4.5,5.26,6.81,"34.1","",NA,NA,"< LOD","3","124.4",NA,NA,"BG","BG4","BG41","BG414",42.71106063,22.53880057,"C10","U120",1.161,1.214,NA,1.187,1.1875,0.05,1.15448954489545,0.022836538461538
"10-10-18",53462362,299,"0-20 cm",NA,NA,NA,NA,1,5.8,6.29,10.24,"26.6","",NA,NA,"< LOD","2.8","78.9",NA,NA,"BG","BG3","BG31","BG311",43.58148576,22.72783384,"E10","U420",NA,NA,NA,NA,NA,NA,NA,NA
"11-07-18",53462368,349,"0-20 cm",NA,NA,NA,NA,1,7.3,7.87,17.3,"43.3","","40",NA,"17.8","4.2","491.3",NA,NA,"BG","BG3","BG31","BG311",43.63473932,22.73965238,"E20","U111",1.069,1.117,NA,1.093,1.093,0.02,1.08022217567704,0.008407692307692
"02-12-18",53462624,203,"0-20 cm",NA,NA,NA,NA,1,4.7,5.96,8.96,"20","",NA,NA,"< LOD","2.1","195.9",NA,NA,"RO","RO4","RO42","RO423",45.90291515,23.27210872,"B16","U111",1.045,1.254,NA,1.15,1.1495,0.02,1.13655981156456,0.008842307692308
"17-12-18",53462646,302,"0-20 cm",NA,NA,NA,NA,1,7.2,7.21,25.9,"7.2","","7",NA,"2","0.8","99.3",NA,NA,"RO","RO1","RO12","RO121",46.09747908,23.32058181,"C10","U120",1.248,1.294,NA,1.271,1.271,0,1.271,0
"03-05-18",53463800,121,"0-20 cm",NA,NA,NA,NA,1,4.5,5.27,3.19,"7.6","","1",NA,"45.4","0.7","28",NA,NA,"LV","LV0","LV00","LV005",56.22486091,26.68655299,"C21","U120",NA,NA,NA,NA,NA,NA,NA,NA
"03-07-18",53463988,77,"0-20 cm",NA,NA,NA,NA,1,5.8,6.49,8.22,"13","","1",NA,"13.9","1.3","100.6",NA,NA,"EE","EE0","EE00","EE008",57.85895707,27.44415836,"B13","U111",1.554,1.443,NA,1.498,1.4985,0.07,1.45219259309728,0.040344230769231
"11-08-18",53464432,93,"0-20 cm",NA,NA,NA,NA,1,4,4.59,4.87,"39","","1",NA,"< LOD","2.6","28.7",NA,NA,"FI","FI1","FI1C","FI1C5",61.69533045,29.59251658,"C10","U120",NA,NA,NA,NA,NA,NA,NA,NA
"16-09-18",53464576,10203,"0-10 cm",NA,NA,NA,NA,1,3,3.82,17.1,"518.1","",NA,NA,"37","17.3","221.3",NA,NA,"FI","FI1","FI1D","FI1D3",62.93114661,30.42412162,"C23","U120",NA,NA,NA,NA,NA,NA,NA,NA
"08-09-18",53481692,92,"0-20 cm",NA,NA,NA,NA,1,6.9,7.26,12.48,"24.2","","13",NA,"14.9","1.4","146.7",NA,NA,"EL","EL6","EL63","EL633",37.6035216,21.59151271,"C22","U120",4.91,4.808,NA,4.859,NA,NA,NA,NA
"04-08-18",53481844,1298,"0-20 cm",23,27,24,49,1,6,6.37,31.2,"53.9","","2",NA,"< LOD","4.8","387.2",NA,NA,"EL","EL6","EL64","EL643",38.96420172,21.82927088,"C21","U120",NA,NA,NA,NA,NA,NA,NA,NA
"05-08-18",53481854,1166,"0-20 cm",21,21,28,51,1,6.5,6.9,25.4,"24.6","","3",NA,"16.4","2","316.2",NA,NA,"EL","EL6","EL64","EL643",39.05360917,21.84539413,"C21","U120",4.426,4.524,NA,4.475,NA,NA,NA,NA
"21-06-18",53481902,89,"0-20 cm",NA,NA,NA,NA,1,7.5,7.94,18.43,"12.8","","9",NA,"< LOD","1.6","212.6",NA,NA,"EL","EL6","EL61","EL611",39.48257764,21.9236421,"B34","U111",NA,NA,NA,NA,NA,NA,NA,NA
"09-10-18",53481974,872,"0-20 cm",NA,NA,NA,NA,1,6.8,7.16,19.52,"74.9","","1",NA,"15.9","5.6","369.6",NA,NA,"EL","EL5","EL53","EL531",40.12545524,22.04373112,"C10","U120",0.8,0.829,NA,0.814,0.8145,0.23,0.675862169012275,0.072051923076923
"20-09-18",53482034,89,"0-20 cm",NA,NA,NA,NA,1,7.2,7.56,17.49,"26.8","","5",NA,"35.4","2.9","394.7",1.4,2.4,"EL","EL5","EL52","EL521",40.66066707,22.14637377,"B75","U111",1.358,1.368,NA,1.363,1.363,0.11,1.2873028117564,0.057665384615385
"06-09-18",53482214,904,"0-20 cm",18,17,34,49,1,5.1,5.82,7.25,"14.8","",NA,NA,"< LOD","1.6","150.7",0.8,2.2,"BG","BG4","BG41","BG415",42.26353702,22.46909674,"B71","U111",NA,NA,NA,NA,NA,NA,NA,NA
"04-06-18",53482276,741,"0-20 cm",NA,NA,NA,NA,1,7.3,7.92,13.18,"10.6","","15",NA,"18.8","1.2","227.5",NA,NA,"BG","BG4","BG41","BG414",42.8146974,22.58567807,"B21","U111",1.42,1.686,NA,1.553,1.553,0.02,1.54034115238192,0.011946153846154
"07-10-18",53482366,346,"0-20 cm",NA,NA,NA,NA,1,4.1,4.52,7.81,"30.4","",NA,NA,"< LOD","2","72.7",NA,NA,"BG","BG3","BG31","BG311",43.61393197,22.76015648,"E10","U420",NA,NA,NA,NA,NA,NA,NA,NA
"11-07-18",53482384,240,"0-20 cm",NA,NA,NA,NA,1,5.5,6.43,5.27,"16.1","",NA,NA,"< LOD","1.5","226.9",NA,NA,"BG","BG3","BG31","BG311",43.77366123,22.79582151,"B11","U111",1.264,1.413,NA,1.338,1.3385,0,1.3385,0
"12-07-18",53482412,29,"0-20 cm",NA,NA,NA,NA,1,7.3,7.87,15.42,"19.2","","13",NA,"20.1","2","312.5",0.7,1.1,"BG","BG3","BG31","BG311",44.02205167,22.85182319,"B32","U111",1.126,1.284,NA,1.205,1.205,0,1.205,0
"19-06-18",53483700,156,"0-20 cm",NA,NA,NA,NA,1,7,7.05,19.9,"23.5","","5",NA,"13.7","1.7","79.5",NA,NA,"LT","LT0","LT02","LT029",55.3496022,26.34453486,"B11","U111",1.341,1.3,NA,1.32,1.3205,0.09,1.25921314871501,0.045709615384615
"23-07-18",53483934,143,"0-20 cm",NA,NA,NA,NA,1,6.2,6.43,6.68,"18.5","","1",NA,"13.1","1.3","39.3",NA,NA,"LV","LV0","LV00","LV008",57.38581854,27.2508432,"C21","U120",NA,NA,NA,NA,NA,NA,NA,NA
"03-07-18",53483996,57,"0-20 cm",NA,NA,NA,NA,1,4.2,4.91,3.33,"11.1","","1",NA,"44.3","0.7","28.3",NA,NA,"EE","EE0","EE00","EE008",57.92400825,27.51095057,"C22","U120",1.244,1.308,NA,1.276,1.276,0.01,1.26947016898316,0.004907692307692
"13-09-18",53484544,143,"0-20 cm",NA,NA,NA,NA,1,3.9,4.78,3.98,"39.7","","2",NA,"10.5","1.6","52.3",NA,NA,"FI","FI1","FI1D","FI1D3",62.65180749,30.26991128,"C22","U120",NA,NA,NA,NA,NA,NA,NA,NA
"17-09-18",53484590,10268,"0-20 cm",NA,NA,NA,NA,1,4.1,4.78,3.28,"25.4","",NA,NA,"< LOD","1.2","34.7",NA,NA,"FI","FI1","FI1D","FI1D3",63.04582769,30.54687864,"C23","U120",1.081,0.678,NA,0.879,0.8795,0.02,0.867780871356601,0.006765384615385
"19-09-18",53484608,174,"0-20 cm",NA,NA,NA,NA,2,4.6,5.05,3.18,"14.1","","2",NA,"< LOD","0.6","24.1",NA,NA,"FI","FI1","FI1D","FI1D3",63.19986638,30.65753947,"C22","U120",NA,NA,NA,NA,NA,NA,NA,NA
"26-07-18",53501750,149,"0-20 cm",NA,NA,NA,NA,1,7.5,7.94,18.96,"25.1","","108",NA,"< LOD","2.5","240.7",NA,NA,"EL","EL6","EL63","EL632",38.12033915,21.7031125,"B81","U111",NA,NA,NA,NA,NA,NA,NA,NA
"27-07-18",53501756,144,"0-20 cm",NA,NA,NA,NA,1,7.5,8.32,12.69,"10","","228",NA,"< LOD","1.1","109.4",0.5,0.5,"EL","EL6","EL63","EL632",38.17405989,21.7124607,"B81","U111",0.958,0.997,NA,0.977,0.9775,0.37,0.715331777110116,0.139105769230769
"04-08-18",53501828,1258,"0-20 cm",35,47,13,40,1,7.2,8.02,14.99,"14.2","","24",NA,NA,"1.6","167.2",NA,NA,"EL","EL6","EL64","EL643",38.8183218,21.82629467,"C21","U420",NA,NA,NA,NA,NA,NA,NA,NA
"04-08-18",53501832,1442,"0-20 cm",31,18,38,44,1,5.7,6.2,6.65,"27.7","",NA,NA,"19.2","1.7","349",NA,NA,"EL","EL6","EL64","EL643",38.85409333,21.83270963,"C21","U120",4.623,4.66,NA,4.642,NA,NA,NA,NA
"06-09-18",53502218,818,"0-20 cm",NA,NA,NA,NA,1,5.7,6.26,13.8,"17.1","",NA,NA,"15.7","2","217",NA,NA,"BG","BG4","BG41","BG415",42.29612565,22.50045933,"E20","U111",NA,NA,NA,NA,NA,NA,NA,NA
"04-10-18",53502416,48,"0-20 cm",NA,NA,NA,NA,1,6.6,7.28,13.21,"13.7","",NA,NA,"< LOD","1.6","239.3",NA,NA,"BG","BG3","BG31","BG311",44.05443845,22.8845016,"B11","U111",NA,NA,NA,NA,NA,NA,NA,NA
"19-12-18",53502620,10412,"0-20 cm",NA,NA,NA,NA,1,4.4,5,26.2,"31","","1",NA,"8.3","3","201",NA,NA,"RO","RO4","RO42","RO423",45.86112369,23.31415124,"E20","U111",NA,NA,NA,NA,NA,NA,NA,NA
"17-12-18",53502646,278,"0-20 cm",NA,NA,NA,NA,1,4.6,5.12,13.13,"5.7","","1",NA,"2.4","0.7","94.9",NA,NA,"RO","RO1","RO12","RO121",46.09103729,23.37159618,"C10","U120",NA,NA,NA,NA,NA,NA,NA,NA
"13-09-18",53502854,10309,"0-20 cm",NA,NA,NA,NA,2,5.1,5.95,7.84,"36.9","",NA,NA,"< LOD","3.9","144.3",1,3.6,"RO","RO1","RO11","RO114",47.92754163,23.85498385,"B74","U111",1.092,1.298,NA,1.195,1.195,0.04,1.16868583966774,0.018384615384615
"19-06-18",53503690,176,"0-20 cm",NA,NA,NA,NA,1,5.8,6.16,9.37,"46.3","","1",NA,"22.9","4","369.4",NA,NA,"LT","LT0","LT02","LT029",55.25837391,26.33898704,"E20","U111",0.94,1.089,NA,1.014,1.0145,0.03,0.99572067645691,0.011705769230769
"30-07-18",53503756,110,"0-20 cm",NA,NA,NA,NA,1,7,7.49,15.35,"16.2","","19",NA,"< LOD","1.5","58.6",NA,NA,"LV","LV0","LV00","LV005",55.83347803,26.58238253,"E20","U111",NA,NA,NA,NA,NA,NA,NA,NA
"29-06-18",53504414,80,"0-20 cm",NA,NA,NA,NA,1,6,6.43,7.6,"26.4","",NA,NA,"35.8","2.2","128.2",NA,NA,"FI","FI1","FI1C","FI1C5",61.53066546,29.56599406,"B13","U111",1.055,0.928,NA,0.991,0.9915,0.09,0.934332364837012,0.034321153846154
"14-08-18",53504432,81,"0-20 cm",NA,NA,NA,NA,1,4.1,4.96,2.98,"10.3","","2",NA,"14.3","1","33.3",NA,NA,"FI","FI1","FI1C","FI1C5",61.68541374,29.66502835,"C22","U120",NA,NA,NA,NA,NA,NA,NA,NA
"21-07-18",53521726,342,"0-20 cm",NA,NA,NA,NA,1,7.5,8,15.66,"7.5","","139",NA,"< LOD","1.2","118.3",NA,NA,"EL","EL6","EL63","EL632",37.90264485,21.68832661,"B52","U111",NA,NA,NA,NA,NA,NA,NA,NA
"25-08-18",53521820,1328,"0-20 cm",29,21,28,51,1,5.8,6.3,17.45,"48.4","","1",NA,"< LOD","3","325.4",NA,NA,"EL","EL6","EL64","EL643",38.74397057,21.83616319,"C21","U120",NA,NA,NA,NA,NA,NA,NA,NA
"04-08-18",53521834,1364,"0-20 cm",7,15,48,37,1,5.4,6,11.54,"29.5","","1",NA,"< LOD","1.7","218",NA,NA,"EL","EL6","EL64","EL643",38.86917049,21.85863134,"C21","U120",NA,NA,NA,NA,NA,NA,NA,NA
"04-07-18",53521934,466,"0-20 cm",NA,NA,NA,NA,1,4.6,5.32,5.66,"11.7","",NA,NA,"< LOD","1.5","117.4",NA,NA,"EL","EL6","EL61","EL612",39.76268581,22.02263042,"E20","U111",NA,NA,NA,NA,NA,NA,NA,NA
"20-09-18",53522032,72,"0-20 cm",NA,NA,NA,NA,1,6.8,7.39,9.21,"9.8","","1",NA,"10.2","1.3","206.5",NA,NA,"EL","EL5","EL52","EL521",40.63704306,22.18954738,"F40","U111",NA,NA,NA,NA,NA,NA,NA,NA
"12-05-18",53522078,1177,"0-20 cm",9,26,25,50,1,6.3,6.63,9.64,"17","",NA,NA,"< LOD","1.9","171.9",NA,NA,"EL","EL5","EL52","EL524",41.04702453,22.27010228,"C10","U120",1.031,0.96,NA,0.996,0.9955,0.09,0.938236260683037,0.034459615384615
"06-09-18",53522226,1016,"0-20 cm",14,13,42,44,1,4.8,5.72,4.75,"16","","1",NA,"18.1","1.4","103",NA,NA,"BG","BG4","BG41","BG415",42.36426753,22.5393445,"C10","U120",NA,NA,NA,NA,NA,NA,NA,NA
"29-10-18",53522622,10302,"0-20 cm",NA,NA,NA,NA,1,5,5.5,7.78,"26.1","","1",NA,"13.1","2.6","232.8",NA,NA,"RO","RO1","RO12","RO121",45.87559675,23.3439552,"E20","U111",NA,NA,NA,NA,NA,NA,NA,NA
"21-09-18",53522708,10585,"0-20 cm",NA,NA,NA,NA,1,4.6,5.58,10.27,"28.1","",NA,NA,"< LOD","2.5","162.1",NA,NA,"RO","RO1","RO11","RO113",46.63570851,23.5369275,"E20","U111",1.225,1.206,NA,1.216,1.2155,0.3,0.989648153533004,0.14025
"19-06-18",53523682,229,"0-20 cm",NA,NA,NA,NA,1,6.3,6.64,19.08,"10.7","",NA,NA,"16.4","1.3","228.3",NA,NA,"LT","LT0","LT01","LT011",55.18458161,26.34072536,"B11","U111",1.135,1.483,NA,1.309,1.309,0.11,1.23331175361664,0.055380769230769
"28-09-18",53523718,144,"0-20 cm",NA,NA,NA,NA,1,4.9,5.39,10.59,"15.4","","1",NA,"< LOD","1.7","58.1",NA,NA,"LT","LT0","LT02","LT029",55.49834879,26.4721162,"C10","U120",NA,NA,NA,NA,NA,NA,NA,NA
"19-05-18",53523916,122,"0-20 cm",NA,NA,NA,NA,1,5.7,6.11,15.39,"34.5","",NA,NA,"16.7","2.5","109.7",NA,NA,"LV","LV0","LV00","LV005",57.22088483,27.24139887,"E20","U111",NA,NA,NA,NA,NA,NA,NA,NA
"13-08-18",53524458,105,"0-20 cm",NA,NA,NA,NA,1,5,5.58,2.11,"6.5","","3",NA,"< LOD","0.5","36.1",NA,NA,"FI","FI1","FI1D","FI1D3",61.90380317,29.84653446,"C32","U120",NA,NA,NA,NA,NA,NA,NA,NA
"27-07-18",53541768,128,"0-20 cm",20,37,22,41,1,7.5,7.78,20.8,"14.3","","160",NA,"< LOD","1.6","327.6",0.8,1.4,"EL","EL6","EL63","EL632",38.27592286,21.77625508,"B81","U111",NA,NA,NA,NA,NA,NA,NA,NA
"25-08-18",53541818,1285,"0-20 cm",15,12,59,29,1,5.8,6.38,8.37,"26.7","","2",NA,"< LOD","1.7","127.1",NA,NA,"EL","EL6","EL63","EL631",38.72327658,21.85562502,"C21","U120",NA,NA,NA,NA,NA,NA,NA,NA
"05-08-18",53541858,1059,"0-20 cm",23,20,27,53,1,4.8,5.54,6.86,"22.6","",NA,NA,"< LOD","1.4","130.9",NA,NA,"EL","EL6","EL64","EL643",39.08091319,21.92020555,"C21","U120",4.157,4.332,NA,4.245,NA,NA,NA,NA
"20-09-18",53541918,105,"0-20 cm",NA,NA,NA,NA,1,6.6,6.88,5.85,"7.3","","1",NA,"19.8","0.8","87.1",NA,NA,"EL","EL6","EL61","EL611",39.61696263,22.01892991,"E30","U111",1.545,1.578,NA,1.562,1.5615,0.16,1.45109949960854,0.096092307692308
"25-10-18",53542026,93,"0-20 cm",NA,NA,NA,NA,1,6.7,7.34,8.86,"12.2","",NA,NA,"29.8","1.6","103",NA,NA,"EL","EL5","EL52","EL521",40.58064609,22.20244075,"B51","U111",NA,NA,NA,NA,NA,NA,NA,NA
"10-06-18",53542056,132,"0-20 cm",32,21,57,22,1,7.6,8.27,15.18,"21.3","","329",NA,"< LOD","0.8","144.8",NA,NA,"EL","EL5","EL52","EL524",40.84806517,22.2547867,"E20","U111",NA,NA,NA,NA,NA,NA,NA,NA
"12-05-18",53542080,1132,"0-20 cm",14,18,28,54,1,5.9,6.25,20.1,"16.2","",NA,NA,"32.4","1.9","218.1",NA,NA,"EL","EL5","EL52","EL524",41.06191673,22.29710475,"B73","U111",NA,NA,NA,NA,NA,NA,NA,NA
"29-08-18",53542386,212,"0-20 cm",NA,NA,NA,NA,1,7,7.28,15.79,"23.3","","8",NA,"39.8","2.1","1050.3",NA,NA,"BG","BG3","BG31","BG311",43.78216895,22.87334323,"E10","U420",1.269,1.191,NA,1.23,1.23,0,1.23,0
"15-12-18",53542632,165,"0-20 cm",NA,NA,NA,NA,1,7.4,7.6,24,"12.6","","10",NA,"6.6","1.7","212.6",NA,NA,"RO","RO1","RO12","RO121",45.9607984,23.3914774,"B31","U111",NA,NA,NA,NA,NA,NA,NA,NA
"06-10-18",53542700,528,"0-20 cm",NA,NA,NA,NA,1,4.7,5.58,6.88,"23.4","",NA,NA,"< LOD","2.3","105.1",NA,NA,"RO","RO1","RO11","RO113",46.56176691,23.54439469,"E20","U111",1.127,1.395,NA,1.261,1.261,0,1.261,0
"29-10-18",53542764,329,"0-20 cm",NA,NA,NA,NA,1,6.1,6.76,10.23,"30.7","",NA,NA,"< LOD","2.9","316.8",NA,NA,"RO","RO1","RO11","RO113",47.12689506,23.69244454,"E20","U111",NA,NA,NA,NA,NA,NA,NA,NA
"19-06-18",53543706,150,"0-20 cm",NA,NA,NA,NA,1,6.8,7.03,11.36,"17.3","","1",NA,"< LOD","1.7","85.4",1.1,2.3,"LT","LT0","LT02","LT029",55.38970385,26.45886206,"B13","U111",1.524,1.372,NA,1.448,1.448,0.02,1.43502395917605,0.011138461538462
"31-07-18",53543750,125,"0-20 cm",NA,NA,NA,NA,1,5.9,6.27,13.68,"39.5","","2",NA,"< LOD","3.2","106.6",NA,NA,"LV","LV0","LV00","LV005",55.77298717,26.62210222,"C31","U120",NA,NA,NA,NA,NA,NA,NA,NA
"07-07-18",53543786,103,"0-20 cm",NA,NA,NA,NA,1,4.2,4.96,5.08,"40.1","","2",NA,"92.9","2.5","54.5",NA,NA,"LV","LV0","LV00","LV005",56.08638643,26.758509,"C32","U120",NA,NA,NA,NA,NA,NA,NA,NA
"05-07-18",53561634,40,"0-20 cm",19,27,36,37,1,7.4,8.05,22.25,"16.3","","20",NA,"< LOD","1.8","353.5",1.4,1.6,"EL","EL6","EL65","EL653",37.07256131,21.59284177,"B81","U111",NA,NA,NA,NA,NA,NA,NA,NA
"24-09-18",53561644,114,"0-20 cm",NA,NA,NA,NA,1,6.3,6.87,11.75,"20.6","",NA,NA,"49.7","2.2","385.6",NA,NA,"EL","EL6","EL65","EL653",37.16224415,21.60785898,"B81","U111",1.126,1.095,NA,1.111,1.1105,0.16,1.00124343604478,0.068338461538462
"23-07-18",53561914,88,"0-20 cm",18,10,56,34,1,6.1,6.85,4.71,"6.4","",NA,NA,"< LOD","0.9","40.6",NA,NA,"EL","EL6","EL61","EL611",39.57838669,22.03522437,"E30","U111",NA,NA,NA,NA,NA,NA,NA,NA
"04-07-18",53561932,206,"0-20 cm",NA,NA,NA,NA,1,6.5,7.32,7.87,"13.1","","1",NA,"< LOD","1.2","94.4",NA,NA,"EL","EL6","EL61","EL612",39.73910892,22.06529304,"D20","U111",NA,NA,NA,NA,NA,NA,NA,NA
"02-07-18",53561982,1329,"0-20 cm",13,8,55,38,1,4.3,5.29,5.48,"12.1","","1",NA,"< LOD","0.9","66.9",NA,NA,"EL","EL6","EL61","EL612",40.18533384,22.1499118,"C10","U120",NA,NA,NA,NA,NA,NA,NA,NA
"12-06-18",53562216,1063,"0-20 cm",10,7,51,42,2,4.5,5.26,5.96,"35.3","","1",NA,"18.4","3.4","141",NA,NA,"BG","BG4","BG41","BG415",42.26935616,22.56848422,"E10","U111",1.013,1.509,NA,1.261,1.261,0.1,1.19274829217026,0.0485
"13-09-18",53562846,345,"0-20 cm",NA,NA,NA,NA,1,5.8,6.35,12.46,"29.4","",NA,NA,"91.8","3.4","249.3",NA,NA,"RO","RO1","RO11","RO114",47.84690518,23.91456936,"E20","U111",1.152,1.139,NA,1.146,1.1455,0,1.1455,0
"28-04-18",53563756,167,"0-20 cm",NA,NA,NA,NA,1,6.7,7.19,25.71,"20.1","","7",NA,"94.2","2.2","292.9",NA,NA,"LV","LV0","LV00","LV005",55.82109874,26.67578447,"E20","U111",NA,NA,NA,NA,NA,NA,NA,NA
"07-07-18",53563792,142,"0-20 cm",NA,NA,NA,NA,1,6.2,6.67,10.99,"18.3","",NA,NA,"14.8","1.8","100.4",NA,NA,"LV","LV0","LV00","LV005",56.13443033,26.81285814,"B11","U111",NA,NA,NA,NA,NA,NA,NA,NA
"24-08-18",53563806,158,"0-20 cm",NA,NA,NA,NA,1,6.6,6.81,95.6,"318.3","","6",NA,"17.4","24.6","162.6",NA,NA,"LV","LV0","LV00","LV005",56.25623277,26.86687733,"C10","U120",NA,NA,NA,NA,NA,NA,NA,NA
"16-05-18",53563828,131,"0-20 cm",NA,NA,NA,NA,1,6.2,6.67,13.4,"8.9","",NA,NA,"23.8","1.1","122",NA,NA,"LV","LV0","LV00","LV005",56.44758082,26.95258598,"B11","U111",NA,NA,NA,NA,NA,NA,NA,NA
"23-08-18",53563846,107,"0-20 cm",NA,NA,NA,NA,1,6.8,7.23,17.66,"43.3","","61",NA,"10.8","2.8","99",NA,NA,"LV","LV0","LV00","LV005",56.60408713,27.02346832,"E30","U420",1.008,0.936,NA,0.972,0.972,0.03,0.953534253395777,0.011215384615385
"13-06-18",53563892,111,"0-20 cm",2,32,15,53,1,3.6,4.26,32.3,"243.8","","4",NA,"38.8","11.2","172.7",NA,NA,"LV","LV0","LV00","LV005",57.00383519,27.20777707,"C10","U120",NA,NA,NA,NA,NA,NA,NA,NA
"24-07-18",53563934,141,"0-20 cm",5,7,55,38,1,5.7,6.18,17.25,"112.1","",NA,NA,"23.1","8.5","103.1",NA,NA,"LV","LV0","LV00","LV008",57.36855052,27.38014342,"E30","U111",NA,NA,NA,NA,NA,NA,NA,NA
"15-08-18",53564484,83,"0-20 cm",NA,NA,NA,NA,1,3.2,3.78,33.9,"486.6","","3",NA,"26.8","22.2","97.7",NA,NA,"FI","FI1","FI1D","FI1D3",62.1168822,30.06757728,"C33","U120",NA,NA,NA,NA,NA,NA,NA,NA
"19-09-18",53564622,10210,"0-20 cm",NA,NA,NA,NA,1,3.6,4.6,5.3,"47.3","",NA,NA,"11.1","1.5","89.2",NA,NA,"FI","FI1","FI1D","FI1D3",63.29848138,30.89649725,"E10","U120",NA,NA,NA,NA,NA,NA,NA,NA
"05-07-18",53581638,253,"0-20 cm",NA,NA,NA,NA,1,7.2,7.57,20.7,"39","","9",NA,"12","3.6","682.6",1.4,1.3,"EL","EL6","EL65","EL653",37.10569582,21.62098992,"B81","U111",1.158,1.138,NA,1.148,1.148,0.29,0.934774247049068,0.128046153846154
"01-05-18",53581674,106,"0-20 cm",NA,NA,NA,NA,1,7.5,8.13,20.98,"20.4","","326",NA,"< LOD","2","184.1",NA,NA,"EL","EL6","EL63","EL633",37.42845165,21.67549216,"B81","U111",NA,NA,NA,NA,NA,NA,NA,NA
"04-07-18",53581926,433,"0-20 cm",25,10,49,41,1,5.9,6.67,6.24,"16.4","",NA,NA,"< LOD","1.5","168.4",NA,NA,"EL","EL6","EL61","EL612",39.68267442,22.0782283,"E20","U111",NA,NA,NA,NA,NA,NA,NA,NA
"02-07-18",53581972,753,"0-20 cm",17,15,45,40,1,5.8,6.35,6.53,"9.8","",NA,NA,"< LOD","1.2","104.5",NA,NA,"EL","EL6","EL61","EL612",40.0932288,22.15598033,"E20","U111",NA,NA,NA,NA,NA,NA,NA,NA
"02-07-18",53581980,1517,"0-20 cm",23,23,29,47,1,5,5.72,8.74,"39.8","",NA,NA,"12.8","2.8","171.2",NA,NA,"EL","EL6","EL61","EL612",40.16460095,22.16964295,"C10","U120",0.752,0.86,NA,0.806,0.806,0.23,0.668267470657909,0.0713
"26-10-18",53581998,1207,"0-20 cm",27,9,64,28,1,5.4,5.67,9.16,"52.2","",NA,NA,"< LOD","2.5","189.1",NA,NA,"EL","EL5","EL52","EL521",40.32515749,22.20053796,"C32","U120",0.901,1.069,NA,0.985,0.985,0.27,0.800981127225209,0.102288461538462
"26-10-18",53582008,547,"0-20 cm",29,25,25,50,1,7,7.32,20.96,"58.4","","35",NA,"10.9","5.9","311.2",NA,NA,"EL","EL5","EL52","EL521",40.41433718,22.21779465,"C10","U420",NA,NA,NA,NA,NA,NA,NA,NA
"20-09-18",53582034,41,"0-20 cm",31,52,4,43,1,7.3,7.85,30.54,"30.1","","81",NA,"42.8","3.2","451.3",NA,NA,"EL","EL5","EL52","EL521",40.64614319,22.2629751,"B34","U111",NA,NA,NA,NA,NA,NA,NA,NA
